mep_identifier	mep_honorific_prefix	mep_given_name	mep_family_name	mep_official_given_name	mep_official_family_name	mep_gender	mep_citizenship	mep_place_of_birth	mep_birthday	mep_death_date	mep_image	mep_email	mep_homepage	mep_twitter	mep_facebook_page	mep_facebook_profile	mep_country_of_representation	mep_political_group	mep_instagram	mep_URI	mep_polgroup	mep_polgrupo_sig
256949	Mr	Siegbert Frank	Droese			male	Alemania	Leipzig	1969-06-07^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256949.jpg	mailto:siegbert.droese@europarl.europa.eu					Alemania	Grupo Europa de las Naciones Soberanas		https://data.europarl.europa.eu/person/256949	Alternative f�r Deutschland	AfD
256952	Mr	Nikos	Pappas	?????	??????	male	Grecia				https://www.europarl.europa.eu/mepphoto/256952.jpg	mailto:nikolaos.pappas@europarl.europa.eu					Grecia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/256952	Sinaspism�s Rizospastik�s Arister�s	SYRIZA
256965	Mr	Kai	Tegethoff			male	Alemania	K�ln	1984-07-19^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256965.jpg	mailto:kai.tegethoff@europarl.europa.eu				https://www.facebook.com/kai.tegethoff.90	Alemania	Grupo de Los Verdes/Alianza Libre Europea	https://www.instagram.com/kaitegethoff/	https://data.europarl.europa.eu/person/256965	Volt Deutschland	Volt Deutschland
256974	Ms	Verena	Mertens			female	Alemania	Salzkotten	1981-11-20^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256974.jpg	mailto:verena.mertens@europarl.europa.eu	https://www.verena-mertens.de/		https://www.facebook.com/verena.mertens.owl		Alemania	Grupo del Partido Popular Europeo	https://www.instagram.com/verena_mertens_pb/	https://data.europarl.europa.eu/person/256974	Christlich Demokratische Union Deutschlands	CDU
256976	Ms	Brigitte	van den Berg			female	Pa�ses Bajos	Heemskerk	1989-03-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256976.jpg	mailto:brigitte.vandenberg@europarl.europa.eu	https://www.brigittevandenberg.nl/	https://x.com/brigittevdberg	https://www.facebook.com/brigitte.vandenberg		Pa�ses Bajos	Grupo Renovar Europa	https://www.instagram.com/brigittevdbergd66/?igsh=YmhjZ2Y1NW4wemk4&utm_source=qr	https://data.europarl.europa.eu/person/256976		
256990	Ms	Anna	Strolenberg			female	Pa�ses Bajos	Utrecht	1995-07-23^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256990.jpg	mailto:anna.strolenberg@europarl.europa.eu	https://blueskydirectory.com/profiles/annastrolenberg.volteuropa.org				Pa�ses Bajos	Grupo de Los Verdes/Alianza Libre Europea	https://www.instagram.com/annastrolenberg/	https://data.europarl.europa.eu/person/256990		
256992	Ms	Hana	Jalloul Muro			female	Espa�a	Zaragoza	1978-04-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256992.jpg	mailto:hana.jalloulmuro@europarl.europa.eu		https://www.twitter.com/jalloul_hana			Espa�a	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/256992	Partido Socialista Obrero Espa�ol	PSOE
257003	Ms	Jeannette	Baljeu			female	Pa�ses Bajos		1967-08-07^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257003.jpg	"mailto:jeannette.baljeu@europarl.europa.eu; mailto:jeannettenicole.baljeu@europarl.europa.eu"					Pa�ses Bajos	Grupo Renovar Europa		https://data.europarl.europa.eu/person/257003		
257010	Mr	?udov�t	�dor			male	Eslovaquia	Kom�rno	1976-07-02^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257010.jpg	mailto:ludovit.odor@europarl.europa.eu					Eslovaquia	Grupo Renovar Europa		https://data.europarl.europa.eu/person/257010	Progres�vne Slovensko	PS
257039	Ms	Elena	Nevado del Campo			female	Espa�a	C�ceres	1967-01-26^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257039.jpg	mailto:elena.nevadodelcampo@europarl.europa.eu		https://x.com/nevado_campo			Espa�a	Grupo del Partido Popular Europeo	https://www.instagram.com/elenanevadodc/	https://data.europarl.europa.eu/person/257039	Partido Popular	PP
257045	Mr	Micha?	Wawrykiewicz			male	Polonia	Warszawa	1971-05-11^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257045.jpg	mailto:michal.wawrykiewicz@europarl.europa.eu		https://x.com/micwawrykiewicz?lang=en	https://www.facebook.com/MichalWawrykiewicz/		Polonia	Grupo del Partido Popular Europeo	https://www.instagram.com/michal.wawrykiewicz/?hl=en	https://data.europarl.europa.eu/person/257045		
256937	Ms	Vivien	Costanzo			female	Alemania	HEPPENHEIM	1990-02-06^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256937.jpg	mailto:vivien.costanzo@europarl.europa.eu					Alemania	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/256937	Sozialdemokratische Partei Deutschlands	SPD
256947	Mr	Fredis	Beleris	???????	????????	male	Grecia	Himar�	1972-08-09^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/256947.jpg	mailto:fredis.beleris@europarl.europa.eu		https://x.com/fredisbeleris			Grecia	Grupo del Partido Popular Europeo		https://data.europarl.europa.eu/person/256947	N�a Dimokrat�a	ND
257105	Ms	Roxana	M�nzatu			female	Ruman�a	Brasov	1980-04-01^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257105.jpg						Ruman�a	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257105		
257118	Mr	Luis-Vicen?iu	Lazarus			male	Ruman�a		1967-03-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257118.jpg	mailto:luis.lazarus@europarl.europa.eu					Ruman�a	Miembro no adscrito		https://data.europarl.europa.eu/person/257118		
257124	Mr	Giuseppe	Lupo			male	Italia	Palermo	1966-03-18^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257124.jpg	mailto:giuseppe.lupo@europarl.europa.eu		https://x.com/giuseppelupopd?s=21	https://www.facebook.com/GiuseppeLupoSicilia		Italia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/giuseppelupopd?igsh=MW9naXhrbnFrbzhjZQ%3D%3D&utm_source=qr	https://data.europarl.europa.eu/person/257124		
257129	Mr	Mimmo	Lucano			male	Italia	Melito Porto Salvo	1958-05-31^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257129.jpg	mailto:domenico.lucano@europarl.europa.eu					Italia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257129		
257139	Ms	Benedetta	Scuderi			female	Italia	Agropoli	1991-09-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257139.jpg	mailto:benedetta.scuderi@europarl.europa.eu					Italia	Grupo de Los Verdes/Alianza Libre Europea		https://data.europarl.europa.eu/person/257139		
257140	Ms	Carolina	Morace			female	Italia	Venezia	1964-02-05^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257140.jpg	mailto:carolina.morace@europarl.europa.eu		https://www.twitter.com/CarolinaMorace			Italia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257140		
257125	Mr	Roberto	Vannacci			male	Italia	LA SPEZIA	1968-10-20^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257125.jpg	mailto:roberto.vannacci@europarl.europa.eu					Italia	Grupo Patriotas por Europa		https://data.europarl.europa.eu/person/257125		
257133	Mr	Pasquale	Tridico			male	Italia	Scala Coeli	1975-09-21^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257133.jpg	mailto:pasquale.tridico@europarl.europa.eu	"https://jmcelawesre.uniroma3.it/team/; https://www.pasqualetridico.it/"				Italia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257133		
257113	Ms	Antonella	Sberna			female	Italia	Roma	1982-01-11^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257113.jpg	mailto:antonella.sberna@europarl.europa.eu					Italia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257113		
257127	Ms	Ilaria	Salis			female	Italia				https://www.europarl.europa.eu/mepphoto/257127.jpg	mailto:ilaria.salis@europarl.europa.eu					Italia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257127		
257144	Mr	Paolo	Inselvini			male	Italia	Brescia	1994-10-05^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257144.jpg	mailto:paolo.inselvini@europarl.europa.eu			https://www.facebook.com/paoloinse		Italia	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/paoloinselvini_/	https://data.europarl.europa.eu/person/257144		
257063	Ms	Catarina	Martins			female	Portugal	Porto	1973-09-07^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257063.jpg	mailto:catarina.martins@europarl.europa.eu					Portugal	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257063		
257083	Mr	Jo�o	Oliveira			male	Portugal	�vora	1979-07-09^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257083.jpg	mailto:joao.oliveira@europarl.europa.eu					Portugal	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257083		
257049	Ms	Miros?awa	Nykiel			female	Polonia				https://www.europarl.europa.eu/mepphoto/257049.jpg	mailto:miroslawa.nykiel@europarl.europa.eu		https://x.com/MiroslawaNykiel			Polonia	Grupo del Partido Popular Europeo	https://www.instagram.com/nykiel_miroslawa/	https://data.europarl.europa.eu/person/257049		
257059	Mr	Bruno	Gon�alves			male	Portugal		1996-12-27^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257059.jpg	mailto:bruno.goncalves@europarl.europa.eu		https://x.com/brunog2504			Portugal	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/brunogoncalvesb/	https://data.europarl.europa.eu/person/257059		
257062	Mr	Stanis?aw	Tyszka			male	Polonia	Warszawa	1979-04-11^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257062.jpg	mailto:stanislaw.tyszka@europarl.europa.eu					Polonia	Grupo Europa de las Naciones Soberanas		https://data.europarl.europa.eu/person/257062		
257064	Ms	Anna	Bry?ka			female	Polonia	Ko?o			https://www.europarl.europa.eu/mepphoto/257064.jpg	mailto:anna.brylka@europarl.europa.eu					Polonia	"Grupo Patriotas por Europa; Miembro no adscrito"		https://data.europarl.europa.eu/person/257064		
257076	Mr	Micha?	Dworczyk			male	Polonia	Warsaw	1975-07-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257076.jpg	mailto:michal.dworczyk@europarl.europa.eu					Polonia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257076		
257081	Mr	Sebasti�o	Bugalho			male	Portugal				https://www.europarl.europa.eu/mepphoto/257081.jpg	mailto:sebastiao.bugalho@europarl.europa.eu		http://x.com/reis_bugalho	http://www.facebook.com/sebastiao.bugalho		Portugal	Grupo del Partido Popular Europeo	https://www.instagram.com/sebastiao_bugalho/	https://data.europarl.europa.eu/person/257081		
257098	Ms	Gabriela	Firea			female	Ruman�a	BACAU	1972-07-13^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257098.jpg	mailto:gabriela.firea@europarl.europa.eu			https://www.facebook.com/gabifirea/		Ruman�a	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/gabrielafirea/	https://data.europarl.europa.eu/person/257098		
257102	Mr	Giorgio	Gori			male	Italia	Bergamo	1960-03-24^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257102.jpg	mailto:giorgio.gori@europarl.europa.eu					Italia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257102		
257104	Mr	Ruggero	Razza			male	Italia	Milan			https://www.europarl.europa.eu/mepphoto/257104.jpg	mailto:ruggero.razza@europarl.europa.eu		https://www.twitter.com/ruggerorazza	https://www.facebook.com/razzaruggero		Italia	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/ruggerorazza	https://data.europarl.europa.eu/person/257104		
257108	Mr	Stefano	Bonaccini			male	Italia	Modena	1967-01-01^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257108.jpg	mailto:stefano.bonaccini@europarl.europa.eu					Italia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257108		
257119	Mr	?erban Dimitrie	Sturdza			male	Ruman�a	Bucarest	1967-03-30^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257119.jpg	mailto:serban.dimitrie.sturdza@europarl.europa.eu					Ruman�a	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257119		
257121	Mr	Matteo	Ricci			male	Italia	Pesaro	1974-07-18^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257121.jpg	mailto:matteo.ricci@europarl.europa.eu					Italia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257121		
257132	Mr	Ignazio Roberto	Marino			male	Italia	Genova	1955-03-10^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257132.jpg	mailto:ignazio.marino@europarl.europa.eu	https://www.ignaziomarino.it	https://twitter.com/ignaziomarino	https://www.facebook.com/ignaziomarino		Italia	Grupo de Los Verdes/Alianza Libre Europea	https://www.instagram.com/ignaziomarino	https://data.europarl.europa.eu/person/257132		
257052	Mr	Maciej	W?sik			male	Polonia	Warszawa	1969-10-16^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257052.jpg	mailto:maciej.wasik@europarl.europa.eu					Polonia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257052		
257065	Mr	S�rgio	Humberto			male	Portugal	Trofa	1975-11-07^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257065.jpg	mailto:sergio.humberto@europarl.europa.eu		https://x.com/SergioHumberto_			Portugal	Grupo del Partido Popular Europeo	https://www.instagram.com/sergiohumbertooficial/	https://data.europarl.europa.eu/person/257065		
257069	Ms	Ewa	Zaj?czkowska-Hernik			female	Polonia	Radom	1990-01-20^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257069.jpg	mailto:ewa.zajaczkowska-hernik@europarl.europa.eu		https://twitter.com/EwaZajaczkowska	https://www.facebook.com/EwaZajaczkowskacom		Polonia	Grupo Europa de las Naciones Soberanas		https://data.europarl.europa.eu/person/257069		
257072	Mr	Tomasz	Buczek			male	Polonia	Kolbuszowa	1986-04-24^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257072.jpg	mailto:tomasz.buczek@europarl.europa.eu					Polonia	"Grupo Patriotas por Europa; Miembro no adscrito"		https://data.europarl.europa.eu/person/257072		
257082	Ms	Jagna	Marczu?ajtis-Walczak			female	Polonia	Zakopane	1978-12-15^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257082.jpg	mailto:jagna.marczulajtis-walczak@europarl.europa.eu	https://marczulajtiswalczak.pl	https://x.com/JagnaMarczulajt	https://www.facebook.com/Jagna.Marczulajtis.Walczak		Polonia	Grupo del Partido Popular Europeo	https://www.instagram.com/jagnamarczulajtiswalczak	https://data.europarl.europa.eu/person/257082		
257084	Ms	Joanna	Scheuring-Wielgus			female	Polonia	Torun	1972-02-08^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257084.jpg	mailto:joanna.scheuring-wielgus@europarl.europa.eu		https://x.com/joankasw	https://www.facebook.com/j.scheuringwielgus/?locale=nl_NL		Polonia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas	https://www.instagram.com/joanna.sw/	https://data.europarl.europa.eu/person/257084		
257095	Ms	Elena	Donazzan			female	Italia	Bassano del Grappa 	1972-06-22^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257095.jpg	mailto:elena.donazzan@europarl.europa.eu					Italia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257095		
257099	Mr	Francesco	Ventola			male	Italia	Canosa di Puglia	1971-05-12^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257099.jpg	mailto:francesco.ventola@europarl.europa.eu					Italia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257099		
257103	Mr	?tefan	Mu?oiu			male	Ruman�a	Bucure?ti	1975-06-16^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257103.jpg	mailto:stefan.musoiu@europarl.europa.eu			https://www.facebook.com/Stefan.Musoiu0616/		Ruman�a	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257103		
257109	Mr	Marco	Squarta			male	Italia	Perugia	1979-06-04^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257109.jpg	mailto:marco.squarta@europarl.europa.eu					Italia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257109		
257112	Mr	Vlad	Vasile-Voiculescu			male	Ruman�a				https://www.europarl.europa.eu/mepphoto/257112.jpg	mailto:vlad.voiculescu@europarl.europa.eu					Ruman�a	Grupo Renovar Europa		https://data.europarl.europa.eu/person/257112		
257122	Mr	Antonio	Decaro			male	Italia	Bari	1970-07-17^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257122.jpg	mailto:antonio.decaro@europarl.europa.eu					Italia	Grupo de la Alianza Progresista de Socialistas y Dem�cratas		https://data.europarl.europa.eu/person/257122		
257126	Mr	Gaetano	Pedulla'			male	Italia	Catania	1967-01-05^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257126.jpg	mailto:gaetano.pedulla@europarl.europa.eu					Italia	La Izquierda en el Parlamento Europeo-GUE/NGL		https://data.europarl.europa.eu/person/257126		
257130	Ms	Cristina	Guarda			female	Italia	Cologna Veneta	1990-03-03^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257130.jpg	mailto:cristina.guarda@europarl.europa.eu	https://www.cristinaguarda.it/		https://www.facebook.com/guarda.cristina/?locale=de_DE		Italia	Grupo de Los Verdes/Alianza Libre Europea	https://www.instagram.com/cristina_guarda/?locale=de-DE	https://data.europarl.europa.eu/person/257130		
257150	Mr	Michele	Picaro			male	Italia	Bari	1981-05-15^^http://www.w3.org/2001/XMLSchema#date		https://www.europarl.europa.eu/mepphoto/257150.jpg	mailto:michele.picaro@europarl.europa.eu		https://x.com/PicaroMichele?t=n5AgEFVE7fXe1JFwpGKd0g&s=09	https://www.facebook.com/consiglierecomunebari		Italia	Grupo de los Conservadores y Reformistas Europeos	https://www.instagram.com/michele_picaro_?igsh=cWI2amZubGJ0bzhw	https://data.europarl.europa.eu/person/257150		
257055	Ms	Ma?gorzata	Gosiewska			female	Polonia	Gdansk			https://www.europarl.europa.eu/mepphoto/257055.jpg	mailto:malgorzata.gosiewska@europarl.europa.eu					Polonia	Grupo de los Conservadores y Reformistas Europeos		https://data.europarl.europa.eu/person/257055		
