mep_identifier,mep_honorific_prefix,mep_given_name,mep_family_name,mep_official_given_name,mep_official_family_name,mep_gender,mep_citizenship,mep_place_of_birth,mep_birthday,mep_death_date,mep_image,mep_email,mep_homepage,mep_twitter,mep_facebook_page,mep_facebook_profile,mep_country_of_representation,mep_political_group,mep_instagram,mep_URI
257076,Mr,Michał,Dworczyk,,,male,Poland,Warsaw,1975-07-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257076.jpg,mailto:michal.dworczyk@europarl.europa.eu,,,,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257076
257081,Mr,Sebastião,Bugalho,,,male,Portugal,,,,https://www.europarl.europa.eu/mepphoto/257081.jpg,mailto:sebastiao.bugalho@europarl.europa.eu,,http://x.com/reis_bugalho,http://www.facebook.com/sebastiao.bugalho,,Portugal,Group of the European People's Party (Christian Democrats),https://www.instagram.com/sebastiao_bugalho/,https://data.europarl.europa.eu/person/257081
257098,Ms,Gabriela,Firea,,,female,Romania,BACAU,1972-07-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257098.jpg,mailto:gabriela.firea@europarl.europa.eu,,,https://www.facebook.com/gabifirea/,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,https://www.instagram.com/gabrielafirea/,https://data.europarl.europa.eu/person/257098
257102,Mr,Giorgio,Gori,,,male,Italy,Bergamo,1960-03-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257102.jpg,mailto:giorgio.gori@europarl.europa.eu,,,,,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257102
257104,Mr,Ruggero,Razza,,,male,Italy,Milan,,,https://www.europarl.europa.eu/mepphoto/257104.jpg,mailto:ruggero.razza@europarl.europa.eu,,https://www.twitter.com/ruggerorazza,https://www.facebook.com/razzaruggero,,Italy,European Conservatives and Reformists Group,https://www.instagram.com/ruggerorazza,https://data.europarl.europa.eu/person/257104
257108,Mr,Stefano,Bonaccini,,,male,Italy,Modena,1967-01-01^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257108.jpg,mailto:stefano.bonaccini@europarl.europa.eu,,,,,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257108
257119,Mr,Şerban Dimitrie,Sturdza,,,male,Romania,Bucarest,1967-03-30^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257119.jpg,mailto:serban.dimitrie.sturdza@europarl.europa.eu,,,,,Romania,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257119
257121,Mr,Matteo,Ricci,,,male,Italy,Pesaro,1974-07-18^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257121.jpg,mailto:matteo.ricci@europarl.europa.eu,,,,,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257121
257132,Mr,Ignazio Roberto,Marino,,,male,Italy,Genova,1955-03-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257132.jpg,mailto:ignazio.marino@europarl.europa.eu,https://www.ignaziomarino.it,https://twitter.com/ignaziomarino,https://www.facebook.com/ignaziomarino,,Italy,Group of the Greens/European Free Alliance,https://www.instagram.com/ignaziomarino,https://data.europarl.europa.eu/person/257132
257052,Mr,Maciej,Wąsik,,,male,Poland,Warszawa,1969-10-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257052.jpg,mailto:maciej.wasik@europarl.europa.eu,,,,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257052
257065,Mr,Sérgio,Humberto,,,male,Portugal,Trofa,1975-11-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257065.jpg,mailto:sergio.humberto@europarl.europa.eu,,https://x.com/SergioHumberto_,,,Portugal,Group of the European People's Party (Christian Democrats),https://www.instagram.com/sergiohumbertooficial/,https://data.europarl.europa.eu/person/257065
257069,Ms,Ewa,Zajączkowska-Hernik,,,female,Poland,Radom,1990-01-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257069.jpg,mailto:ewa.zajaczkowska-hernik@europarl.europa.eu,,https://twitter.com/EwaZajaczkowska,https://www.facebook.com/EwaZajaczkowskacom,,Poland,Europe of Sovereign Nations Group,,https://data.europarl.europa.eu/person/257069
257072,Mr,Tomasz,Buczek,,,male,Poland,Kolbuszowa,1986-04-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257072.jpg,mailto:tomasz.buczek@europarl.europa.eu,,,,,Poland,Patriots for Europe Group; Non-attached Members,,https://data.europarl.europa.eu/person/257072
257082,Ms,Jagna,Marczułajtis-Walczak,,,female,Poland,Zakopane,1978-12-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257082.jpg,mailto:jagna.marczulajtis-walczak@europarl.europa.eu,https://marczulajtiswalczak.pl,https://x.com/JagnaMarczulajt,https://www.facebook.com/Jagna.Marczulajtis.Walczak,,Poland,Group of the European People's Party (Christian Democrats),https://www.instagram.com/jagnamarczulajtiswalczak,https://data.europarl.europa.eu/person/257082
257084,Ms,Joanna,Scheuring-Wielgus,,,female,Poland,Torun,1972-02-08^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257084.jpg,mailto:joanna.scheuring-wielgus@europarl.europa.eu,,https://x.com/joankasw,https://www.facebook.com/j.scheuringwielgus/?locale=nl_NL,,Poland,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,https://www.instagram.com/joanna.sw/,https://data.europarl.europa.eu/person/257084
257095,Ms,Elena,Donazzan,,,female,Italy,Bassano del Grappa ,1972-06-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257095.jpg,mailto:elena.donazzan@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257095
257099,Mr,Francesco,Ventola,,,male,Italy,Canosa di Puglia,1971-05-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257099.jpg,mailto:francesco.ventola@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257099
257103,Mr,Ştefan,Muşoiu,,,male,Romania,București,1975-06-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257103.jpg,mailto:stefan.musoiu@europarl.europa.eu,,,https://www.facebook.com/Stefan.Musoiu0616/,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257103
257109,Mr,Marco,Squarta,,,male,Italy,Perugia,1979-06-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257109.jpg,mailto:marco.squarta@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257109
257112,Mr,Vlad,Vasile-Voiculescu,,,male,Romania,,,,https://www.europarl.europa.eu/mepphoto/257112.jpg,mailto:vlad.voiculescu@europarl.europa.eu,,,,,Romania,Renew Europe Group,,https://data.europarl.europa.eu/person/257112
257122,Mr,Antonio,Decaro,,,male,Italy,Bari,1970-07-17^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257122.jpg,mailto:antonio.decaro@europarl.europa.eu,,,,,Italy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257122
257126,Mr,Gaetano,Pedulla',,,male,Italy,Catania,1967-01-05^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257126.jpg,mailto:gaetano.pedulla@europarl.europa.eu,,,,,Italy,The Left group in the European Parliament - GUE/NGL,,https://data.europarl.europa.eu/person/257126
257130,Ms,Cristina,Guarda,,,female,Italy,Cologna Veneta,1990-03-03^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257130.jpg,mailto:cristina.guarda@europarl.europa.eu,https://www.cristinaguarda.it/,,https://www.facebook.com/guarda.cristina/?locale=de_DE,,Italy,Group of the Greens/European Free Alliance,https://www.instagram.com/cristina_guarda/?locale=de-DE,https://data.europarl.europa.eu/person/257130
257150,Mr,Michele,Picaro,,,male,Italy,Bari,1981-05-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257150.jpg,mailto:michele.picaro@europarl.europa.eu,,https://x.com/PicaroMichele?t=n5AgEFVE7fXe1JFwpGKd0g&s=09,https://www.facebook.com/consiglierecomunebari,,Italy,European Conservatives and Reformists Group,https://www.instagram.com/michele_picaro_?igsh=cWI2amZubGJ0bzhw,https://data.europarl.europa.eu/person/257150
257055,Ms,Małgorzata,Gosiewska,,,female,Poland,Gdansk,,,https://www.europarl.europa.eu/mepphoto/257055.jpg,mailto:malgorzata.gosiewska@europarl.europa.eu,,,,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257055
257057,Mr,João,Cotrim De Figueiredo,,,male,Portugal,Lisbon,1961-06-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257057.jpg,mailto:joao.cotrim@europarl.europa.eu,,,,,Portugal,Renew Europe Group,,https://data.europarl.europa.eu/person/257057
257060,Mr,Arkadiusz,Mularczyk,,,male,Poland,Racibórz,1971-02-04^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257060.jpg,mailto:arkadiusz.mularczyk@europarl.europa.eu,,https://x.com/arekmularczyk?lang=en,https://www.facebook.com/arkadiusz.mularczyk/?locale=pl_PL,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257060
257078,Mr,Paulo,Cunha,,,male,Portugal,Vila Nova de Famalicao,1971-08-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257078.jpg,mailto:paulo.cunha@europarl.europa.eu; mailto:pauloalexandre.matoscunha@europarl.europa.eu,,https://x.com/PauloCunhaVNF,https://www.facebook.com/paulocunha.famalicao,,Portugal,Group of the European People's Party (Christian Democrats),https://www.instagram.com/paulomatoscunha/,https://data.europarl.europa.eu/person/257078
257087,Mr,Adnan,Dibrani,,,male,Sweden,,,,https://www.europarl.europa.eu/mepphoto/257087.jpg,mailto:adnan.dibrani@europarl.europa.eu,,,,,Sweden,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257087
257090,Ms,Beatrice,Timgren,,,female,Sweden,Järfälla,1989-05-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257090.jpg,mailto:beatrice.timgren@europarl.europa.eu,,https://x.com/beatricetimgren,https://www.facebook.com/BeatriceTimgrenEU/,,Sweden,European Conservatives and Reformists Group,https://www.instagram.com/beatrice_timgren/,https://data.europarl.europa.eu/person/257090
257097,Mr,Alberico,Gambino,,,male,Italy,PAGANI,1967-12-07^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257097.jpg,mailto:alberico.gambino@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257097
257100,Mr,Gheorghe,Cârciu,,,male,Romania,,1973-04-14^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257100.jpg,mailto:gheorghe.carciu@europarl.europa.eu; mailto:gheorghe-florin.carciu@europarl.europa.eu,,,https://www.facebook.com/gheorgheflorincarciu/,,Romania,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257100
257114,Mr,Claudiu-Richard,Târziu,,,male,Romania,Bacău,1973-02-20^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257114.jpg,mailto:claudiu-richard.tarziu@europarl.europa.eu,,,https://www.facebook.com/claudiutarziuaur/,,Romania,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257114
257120,Ms,Diana,Iovanovici Şoşoacă,,,female,Romania,Bucharest,1975-11-13^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257120.jpg,mailto:diana.iovanovicisosoaca@europarl.europa.eu,,,,,Romania,Non-attached Members,,https://data.europarl.europa.eu/person/257120
257131,Ms,Anna Maria,Cisint,,,female,Italy,Cormons,,,https://www.europarl.europa.eu/mepphoto/257131.jpg,mailto:anna.cisint@europarl.europa.eu,,https://x.com/annacisint?mx=2,https://www.facebook.com/cisintanna/,,Italy,Patriots for Europe Group,https://www.instagram.com/annacisint/,https://data.europarl.europa.eu/person/257131
257128,Ms,Giusi,Princi,,,female,Italy,REGGIO CALABRIA,1972-09-27^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257128.jpg,mailto:giusi.princi@europarl.europa.eu,,,https://www.facebook.com/people/Giusi-Princi/61565019399754/,,Italy,Group of the European People's Party (Christian Democrats),https://www.instagram.com/giusiprinci_ue/,https://data.europarl.europa.eu/person/257128
257138,Mr,Giuseppe,Antoci,,,male,Italy,Santo Stefano di Camastra,1968-01-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257138.jpg,mailto:giuseppe.antoci@europarl.europa.eu,,,,https://www.facebook.com/antocipeppe,Italy,The Left group in the European Parliament - GUE/NGL,,https://data.europarl.europa.eu/person/257138
257147,Mr,Alessandro,Ciriani,,,male,Italy,Pordenone,1970-08-02^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257147.jpg,mailto:alessandro.ciriani@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257147
257149,Ms,Lara,Magoni,,,female,Italy,Alzano Lombardo (BG),1969-01-29^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257149.jpg,mailto:lara.magoni@europarl.europa.eu,,,,,Italy,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257149
257051,Mr,Andrzej,Buła,,,male,Poland,,1965-08-28^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257051.jpg,mailto:andrzej.bula@europarl.europa.eu,,https://x.com/Andrzej_Bula,,,Poland,Group of the European People's Party (Christian Democrats),https://www.instagram.com/bula.andrzej/,https://data.europarl.europa.eu/person/257051
257054,Mr,Tiago,Moreira de Sá,,,male,Portugal,Lisbon,1971-01-12^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257054.jpg,mailto:tiago.damotaveigamoreiradesa@europarl.europa.eu; mailto:tiago.moreiradesa@europarl.europa.eu,,,,,Portugal,Patriots for Europe Group,,https://data.europarl.europa.eu/person/257054
257071,Ms,Carla,Tavares,,,female,Portugal,,1970-08-15^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257071.jpg,mailto:carlamaria.nunestavares@europarl.europa.eu; mailto:carla.tavares@europarl.europa.eu,,,https://www.facebook.com/CarlaTavaresPartidoSocialista,,Portugal,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,https://www.instagram.com/carlatavares_ps,https://data.europarl.europa.eu/person/257071
257077,Ms,Marlena,Maląg,,,female,Poland,Ostrów Wielkopolski,,,https://www.europarl.europa.eu/mepphoto/257077.jpg,mailto:marlena.malag@europarl.europa.eu,,https://x.com/MarlenaMalag,https://www.facebook.com/MalagMarlena/?locale=pl_PL,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257077
257092,Ms,Hanna,Gedin,,,female,Sweden,,1978-03-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257092.jpg,mailto:hanna.gedin@europarl.europa.eu,,,,,Sweden,The Left group in the European Parliament - GUE/NGL,,https://data.europarl.europa.eu/person/257092
257096,Mr,Stefano,Cavedagna,,,male,Italy,Bologna,1989-12-09^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257096.jpg,mailto:stefano.cavedagna@europarl.europa.eu,https://www.cavedagna.com/,,,https://www.facebook.com/stefano.cavedagna,Italy,European Conservatives and Reformists Group,https://www.instagram.com/stefanocavedagna/,https://data.europarl.europa.eu/person/257096
257107,Mr,Virgil-Daniel,Popescu,,,male,Romania,Drobeta Turnu Severin,1968-04-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257107.jpg,mailto:virgil.popescu@europarl.europa.eu,,https://x.com/vpopescu68,,,Romania,Group of the European People's Party (Christian Democrats),https://www.instagram.com/virgil.popescu.mh/,https://data.europarl.europa.eu/person/257107
257110,Mr,Dan,Barna,,,male,Romania,Sibiu,1975-07-10^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257110.jpg,mailto:dan.barna@europarl.europa.eu,,,,,Romania,Renew Europe Group,,https://data.europarl.europa.eu/person/257110
257116,Ms,Georgiana,Teodorescu,,,female,Romania,,1985-08-19^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257116.jpg,mailto:georgiana.teodorescu@europarl.europa.eu,,,,,Romania,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257116
257135,Ms,Valentina,Palmisano,,,female,Italy,Brindisi,1983-01-24^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257135.jpg,mailto:valentina.palmisano@europarl.europa.eu,,,https://www.facebook.com/ValentinaPalmisanoM5S,,Italy,The Left group in the European Parliament - GUE/NGL,https://www.instagram.com/valentina_palmisano_?igsh=MWlpc3ZuZ3J2N3F3cA==,https://data.europarl.europa.eu/person/257135
257056,Mr,Mariusz,Kamiński,,,male,Poland,Sochaczew,1965-09-25^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257056.jpg,mailto:mariusz.kaminski@europarl.europa.eu,,,,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257056
257067,Mr,Grzegorz,Braun,,,male,Poland,Toruń,1967-03-11^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257067.jpg,mailto:grzegorz.braun@europarl.europa.eu,,,,,Poland,Non-attached Members,,https://data.europarl.europa.eu/person/257067
257075,Ms,Isilda,Gomes,,,female,Portugal,Mido,1951-09-16^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257075.jpg,mailto:isilda.gomes@europarl.europa.eu,,,,,Portugal,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,,https://data.europarl.europa.eu/person/257075
257086,Mr,Jacek,Ozdoba,,,male,Poland,Warszawa,1991-09-22^^http://www.w3.org/2001/XMLSchema#date,,https://www.europarl.europa.eu/mepphoto/257086.jpg,mailto:jacek.ozdoba@europarl.europa.eu,,,,,Poland,European Conservatives and Reformists Group,,https://data.europarl.europa.eu/person/257086
